時間[s] 推定速度[km/h] 実速度[km/h]
15.117 1.56520016208669 518.4
15.12881 1.24023753315628 518.4
15.14067 1.24023753315628 518.4
15.16053 1.24023753315628 518.4
15.17378 1.24931763877249 518.4
15.18759 1.24931763877249 518.4
15.19975 1.24931763877249 518.4
15.21126 1.24931763877249 518.4
15.22391 1.24425321499205 525.6
15.23587 1.24425321499205 525.6
15.24771 1.24425321499205 525.6
15.25992 1.24425321499205 525.6
15.27219 1.2831079112869 525.6
15.2843 1.2831079112869 525.6
15.29657 1.2831079112869 525.6
15.308 1.2831079112869 525.6
15.32038 1.28915847086613 525.6
15.33241 1.28915847086613 525.6
15.34394 1.28915847086613 525.6
15.35554 1.28915847086613 525.6
15.36808 1.27967913317083 525.6
15.37972 1.27967913317083 525.6
15.39154 1.27967913317083 525.6
15.40376 1.27967913317083 525.6
15.41694 1.29601453348929 529.2
15.4285 1.29601453348929 529.2
15.44058 1.29601453348929 529.2
15.45282 1.29601453348929 529.2
15.46449 1.30155077681851 529.2
15.47613 1.30155077681851 529.2
15.48825 1.30155077681851 529.2
15.50104 1.30155077681851 529.2
15.51286 1.30545888935325 529.2
15.52434 1.30545888935325 529.2
15.53648 1.30545888935325 529.2
15.54826 1.30545888935325 529.2
15.55996 1.32010054217716 529.2
15.57156 1.32010054217716 529.2
15.58325 1.32010054217716 529.2
15.59494 1.32010054217716 529.2
15.60689 1.33547749939366 529.2
15.61859 1.33547749939366 529.2
15.63034 1.33547749939366 529.2
15.64249 1.33547749939366 529.2
15.66315 1.3395392929252 529.2
15.67477 1.3395392929252 529.2
15.68825 1.3395392929252 529.2
15.70136 1.33568954397275 529.2
15.71289 1.33568954397275 529.2
15.72545 1.33568954397275 529.2
15.73732 1.33568954397275 529.2
15.74967 1.34019807259941 529.2
15.76226 1.34019807259941 529.2
15.77379 1.34019807259941 529.2
15.78588 1.34019807259941 529.2
15.79755 1.3673457057922 536.4
15.8093 1.3673457057922 536.4
15.82149 1.3673457057922 536.4
15.83352 1.3673457057922 536.4
15.84551 1.37083430366807 536.4
15.85709 1.37083430366807 536.4
15.8691 1.37083430366807 536.4
15.88099 1.37083430366807 536.4
15.89263 1.37510227173912 536.4
15.90508 1.37510227173912 536.4
15.9171 1.37510227173912 536.4
15.9297 1.37510227173912 536.4
15.94139 1.36890355684808 536.4
15.95363 1.36890355684808 536.4
15.96541 1.36890355684808 536.4
15.97709 1.36890355684808 536.4
15.98887 1.384348039435 536.4
16.00102 1.384348039435 536.4
16.01251 1.384348039435 536.4
16.02453 1.384348039435 536.4
16.0427 1.38878047687057 543.6
16.05451 1.38878047687057 543.6
16.06659 1.38878047687057 543.6
16.07818 1.38878047687057 543.6
16.09054 1.39225675800269 543.6
16.10242 1.39225675800269 543.6
16.11411 1.39225675800269 543.6
16.12615 1.39225675800269 543.6
16.13792 1.39518531253675 543.6
16.15011 1.39518531253675 543.6
16.17077 1.39518531253675 543.6
16.18228 1.3903982212714 561.6
16.19423 1.3903982212714 561.6
16.20755 1.3903982212714 561.6
16.21924 1.3903982212714 561.6
16.23058 1.39522644837511 561.6
16.24243 1.39522644837511 561.6
16.25521 1.39522644837511 561.6
16.2671 1.39522644837511 561.6
16.27952 1.39771013874171 568.8
16.29115 1.39771013874171 568.8
16.30361 1.39771013874171 568.8
16.3157 1.39771013874171 568.8
16.32826 1.39858930161413 568.8
16.34019 1.39858930161413 568.8
16.3528 1.39858930161413 568.8
16.36419 1.39858930161413 568.8
16.37617 1.42163523058428 568.8
16.38811 1.42163523058428 568.8
16.40008 1.42163523058428 568.8
16.41145 1.42163523058428 568.8
16.42342 1.42415046037127 568.8
16.43691 1.42415046037127 568.8
16.44957 1.42415046037127 568.8
16.46128 1.42415046037127 568.8
16.47312 1.42397804168866 568.8
16.48562 1.42397804168866 568.8
16.49777 1.42397804168866 568.8
16.50951 1.42397804168866 568.8
16.52172 1.42260767354774 576
16.53403 1.42260767354774 576
16.54598 1.42260767354774 576
16.55831 1.42260767354774 576
16.56997 1.42466205629548 590.4
16.58244 1.42466205629548 590.4
16.59435 1.42466205629548 590.4
16.60602 1.42466205629548 590.4
16.61756 1.44898237592155 590.4
16.62948 1.44898237592155 590.4
16.64141 1.44898237592155 590.4
16.65362 1.44898237592155 590.4
16.67399 1.45196315479423 601.2
16.68673 1.45196315479423 601.2
16.69846 1.45196315479423 601.2
16.71074 1.45117180180593 601.2
16.72299 1.45117180180593 601.2
16.73462 1.45117180180593 601.2
16.74646 1.45117180180593 601.2
16.75834 1.50846069302209 615.6
16.77087 1.50846069302209 615.6
16.78232 1.50846069302209 615.6
16.7944 1.50846069302209 615.6
16.80658 1.51681789075179 615.6
16.8192 1.51681789075179 615.6
16.83137 1.51681789075179 615.6
16.84332 1.51681789075179 615.6
16.85533 1.54437838353639 644.4
16.86752 1.54437838353639 644.4
16.87922 1.54437838353639 644.4
16.89154 1.54437838353639 644.4
16.9036 1.54973187555372 644.4
16.91539 1.54973187555372 644.4
16.92725 1.54973187555372 644.4
16.93942 1.54973187555372 644.4
16.95181 1.55735126640148 644.4
16.96321 1.55735126640148 644.4
16.97465 1.55735126640148 644.4
16.98744 1.55735126640148 644.4
17.00018 1.56330680869872 644.4
17.01254 1.56330680869872 644.4
17.02391 1.56330680869872 644.4
17.03564 1.56330680869872 644.4
17.04849 1.56903271688862 669.6
17.06003 1.56903271688862 669.6
17.07172 1.56903271688862 669.6
17.08368 1.56903271688862 669.6
17.09578 1.59444416811199 669.6
17.10799 1.59444416811199 669.6
17.12004 1.59444416811199 669.6
17.13133 1.59444416811199 669.6
17.14392 1.64057609146739 684
17.1559 1.64057609146739 684
17.17657 1.64057609146739 684
17.18991 1.64269553158624 684
17.20223 1.64269553158624 684
17.21389 1.64269553158624 684
17.22549 1.64269553158624 684
17.2408 1.67649861823363 716.4
17.25298 1.67649861823363 716.4
17.26482 1.67649861823363 716.4
17.27675 1.67649861823363 716.4
17.2916 1.67139335439162 716.4
17.30422 1.67139335439162 716.4
17.31586 1.67139335439162 716.4
17.3287 1.67139335439162 716.4
17.34113 1.71454401707564 748.8
17.35312 1.71454401707564 748.8
17.36518 1.71454401707564 748.8
17.37769 1.71454401707564 748.8
17.38964 1.71454401707564 748.8
17.40219 1.71454401707564 748.8
17.41397 1.71454401707564 748.8
17.42656 1.71454401707564 748.8
17.43934 1.79952234244369 781.2
17.45123 1.79952234244369 781.2
17.4632 1.79952234244369 781.2
17.47499 1.79952234244369 781.2
17.48765 1.79952234244369 781.2
17.49931 1.79952234244369 781.2
17.51122 1.79952234244369 781.2
17.52293 1.79952234244369 781.2
17.53511 1.79390276235168 817.2
17.54659 1.79390276235168 817.2
17.55916 1.79390276235168 817.2
17.57109 1.79390276235168 817.2
17.58333 1.79390276235168 817.2
17.59494 1.79390276235168 817.2
17.60707 1.79390276235168 817.2
17.61926 1.79390276235168 817.2
17.63084 1.86825879704873 817.2
17.64277 1.86825879704873 817.2
17.65646 1.86825879704873 817.2
17.67683 1.86825879704873 817.2
17.68965 1.85420984681869 853.2
17.70194 1.85420984681869 853.2
17.7137 1.85420984681869 853.2
17.72531 1.85420984681869 853.2
17.73749 1.89669900950272 853.2
17.74952 1.89669900950272 853.2
17.76158 1.89669900950272 853.2
17.77381 1.89669900950272 853.2
17.78585 1.89107942941071 889.2
17.79779 1.89107942941071 889.2
17.80963 1.89107942941071 889.2
17.82178 1.89107942941071 889.2
17.83428 1.98668004544976 889.2
17.84622 1.98668004544976 889.2
17.85838 1.98668004544976 889.2
17.87049 1.98668004544976 889.2
17.88247 1.98668004544976 968.4
17.89403 1.98668004544976 968.4
17.9056 1.98668004544976 968.4
17.91756 1.98668004544976 968.4
17.92963 2.08228066148882 968.4
17.94106 2.08228066148882 968.4
17.95315 2.08228066148882 968.4
17.9645 2.08228066148882 968.4
17.97654 2.08058691399427 968.4
17.98847 2.08058691399427 968.4
18.00021 2.08058691399427 968.4
18.01238 2.08058691399427 968.4
18.02507 2.1675934526246 1004.4
18.03864 2.1675934526246 1004.4
18.05057 2.1675934526246 1004.4
18.06221 2.1675934526246 1004.4
18.07458 2.15481422594284 1004.4
18.08694 2.15481422594284 1004.4
18.09867 2.15481422594284 1004.4
18.11029 2.15481422594284 1004.4
18.12254 2.25862289436884 1044
18.13446 2.25862289436884 1044
18.14627 2.25862289436884 1044
18.15859 2.25862289436884 1044
18.17853 2.24890649285269 1044
18.19015 2.24890649285269 1044
18.20311 2.24890649285269 1044
18.21542 2.2470527630657 1044
18.22748 2.2470527630657 1044
18.24497 2.2470527630657 1044
18.25879 2.2470527630657 1044
18.27254 2.33939913822834 1090.8
18.28519 2.33939913822834 1090.8
18.29678 2.33939913822834 1090.8
18.30865 2.33939913822834 1090.8
18.32072 2.3334561787827 1148.4
18.333 2.3334561787827 1148.4
18.34515 2.3334561787827 1148.4
18.35692 2.3334561787827 1148.4
18.36912 2.41217188506026 1148.4
18.38083 2.41217188506026 1148.4
18.3936 2.41217188506026 1148.4
18.40633 2.41217188506026 1148.4
18.41825 2.40586233278391 1148.4
18.43046 2.40586233278391 1148.4
18.44269 2.40586233278391 1148.4
18.45546 2.40586233278391 1148.4
18.46764 2.63287696056714 1148.4
18.47941 2.63287696056714 1148.4
18.49083 2.63287696056714 1148.4
18.50267 2.63287696056714 1148.4
18.51453 2.62480863791519 1180.8
18.52641 2.62480863791519 1180.8
18.53884 2.62480863791519 1180.8
18.55136 2.62480863791519 1180.8
18.56302 2.59397952101981 1180.8
18.57459 2.59397952101981 1180.8
18.58709 2.59397952101981 1180.8
18.5994 2.59397952101981 1180.8
18.6114 2.69022942986394 1267.2
18.62331 2.69022942986394 1267.2
18.63536 2.69022942986394 1267.2
18.64726 2.69022942986394 1267.2
18.65907 2.65948879532336 1267.2
18.67967 2.65948879532336 1267.2
18.69214 2.65948879532336 1267.2
18.7042 2.75794311738914 1267.2
18.71628 2.75794311738914 1267.2
18.72906 2.75794311738914 1267.2
18.74054 2.75794311738914 1267.2
18.75273 2.71289441189412 1306.8
18.76435 2.71289441189412 1306.8
18.77662 2.71289441189412 1306.8
18.78876 2.71289441189412 1306.8
18.80091 2.69446775898898 1306.8
18.81298 2.69446775898898 1306.8
18.82522 2.69446775898898 1306.8
18.83746 2.69446775898898 1306.8
18.84934 2.78956114222236 1357.2
18.86107 2.78956114222236 1357.2
18.87309 2.78956114222236 1357.2
18.88511 2.78956114222236 1357.2
18.89667 2.9441056397053 1357.2
18.90854 2.9441056397053 1357.2
18.92056 2.9441056397053 1357.2
18.93216 2.9441056397053 1357.2
18.94374 2.90358473165004 1378.8
18.95598 2.90358473165004 1378.8
18.9705 2.90358473165004 1378.8
18.98289 2.90358473165004 1378.8
18.99428 2.8931075037152 1378.8
19.0067 2.8931075037152 1378.8
19.01851 2.8931075037152 1378.8
19.03037 2.8931075037152 1378.8
19.04241 2.85565734793086 1454.4
19.05441 2.85565734793086 1454.4
19.06574 2.85565734793086 1454.4
19.07742 2.85565734793086 1454.4
19.0897 2.94525377783856 1454.4
19.10211 2.94525377783856 1454.4
19.11397 2.94525377783856 1454.4
19.12618 2.94525377783856 1454.4
19.13792 2.94094951716719 1454.4
19.15055 2.94094951716719 1454.4
19.1626 2.94094951716719 1454.4
19.18266 2.94094951716719 1454.4
19.19547 3.16566715269243 1472.4
19.20745 3.16566715269243 1472.4
19.2209 3.16566715269243 1472.4
19.23315 3.16566715269243 1472.4
19.24514 3.16373093805805 1472.4
19.25743 3.16373093805805 1472.4
19.26926 3.16373093805805 1472.4
19.28088 3.16373093805805 1472.4
19.29287 3.13511872134799 1522.8
19.30433 3.13511872134799 1522.8
19.31615 3.13511872134799 1522.8
19.32826 3.13511872134799 1522.8
19.34066 3.25130241872906 1522.8
19.3525 3.25130241872906 1522.8
19.3642 3.25130241872906 1522.8
19.37612 3.25130241872906 1522.8
19.38811 3.18948703771692 1522.8
19.39934 3.18948703771692 1522.8
19.41112 3.18948703771692 1522.8
19.42326 3.18948703771692 1522.8
19.43567 3.33819910711101 1544.4
19.44686 3.33819910711101 1544.4
19.45868 3.33819910711101 1544.4
19.47216 3.33819910711101 1544.4
19.48464 3.33819910711101 1544.4
19.49657 3.33819910711101 1544.4
19.50823 3.33819910711101 1544.4
19.52079 3.33819910711101 1544.4
19.53288 3.37383495067698 1544.4
19.5442 3.37383495067698 1544.4
19.55652 3.37383495067698 1544.4
19.56894 3.37383495067698 1544.4
19.5808 3.37383495067698 1576.8
19.59251 3.37383495067698 1576.8
19.60435 3.37383495067698 1576.8
19.61677 3.37383495067698 1576.8
19.6289 3.56599536426205 1576.8
19.64045 3.56599536426205 1576.8
19.65282 3.56599536426205 1576.8
19.66415 3.56599536426205 1576.8
19.68453 3.56599536426205 1602
19.6962 3.56599536426205 1602
19.70932 3.56599536426205 1602
19.72173 3.56599536426205 1602
19.7333 3.56599536426205 1602
19.74493 3.56599536426205 1602
19.75779 3.56599536426205 1602
19.76987 3.582579547019 1623.6
19.78246 3.582579547019 1623.6
19.79435 3.582579547019 1623.6
19.80708 3.582579547019 1623.6
19.81907 3.53931665377744 1623.6
19.83092 3.53931665377744 1623.6
19.84345 3.53931665377744 1623.6
19.85649 3.53931665377744 1623.6
19.86843 3.69100322048825 1623.6
19.87984 3.69100322048825 1623.6
19.8919 3.69100322048825 1623.6
19.90408 3.69100322048825 1623.6
19.91599 3.69254328698599 1623.6
19.92776 3.69254328698599 1623.6
19.9395 3.69254328698599 1623.6
19.95138 3.69254328698599 1623.6
19.96401 3.69495752527004 1638
19.97591 3.69495752527004 1638
19.98814 3.69495752527004 1638
19.99932 3.69495752527004 1638
20.01184 3.73469019026016 1638
20.02351 3.73469019026016 1638
20.03578 3.73469019026016 1638
20.04746 3.73469019026016 1638
20.05984 3.73654392004715 1638
20.07178 3.73654392004715 1638
20.08334 3.73654392004715 1638
20.09482 3.73654392004715 1638
20.1068 3.67005258281185 1659.6
20.11875 3.67005258281185 1659.6
20.13095 3.67005258281185 1659.6
20.14337 3.67005258281185 1659.6
20.15519 3.76692791348528 1659.6
20.1666 3.76692791348528 1659.6
20.18691 3.76692791348528 1659.6
20.19859 3.76744222973528 1681.2
20.21065 3.76744222973528 1681.2
20.22314 3.76744222973528 1681.2
20.23572 3.76744222973528 1681.2
20.24719 3.81155207392626 1681.2
20.25881 3.81155207392626 1681.2
20.27143 3.81155207392626 1681.2
20.28322 3.81155207392626 1681.2
20.29511 3.81155207392626 1699.2
20.3069 3.81155207392626 1699.2
20.31895 3.81155207392626 1699.2
20.33138 3.81155207392626 1699.2
20.344 3.83594875730821 1699.2
20.35588 3.83594875730821 1699.2
20.36785 3.83594875730821 1699.2
20.37935 3.83594875730821 1699.2
20.39119 3.83594875730821 1710
20.4027 3.83594875730821 1710
20.41666 3.83594875730821 1710
20.43313 3.83594875730821 1710
20.44545 3.81909001703217 1710
20.45748 3.81909001703217 1710
20.46927 3.81909001703217 1710
20.4808 3.81909001703217 1710
20.49272 3.81909001703217 1710
20.5048 3.81909001703217 1710
20.51647 3.81909001703217 1710
20.52834 3.81909001703217 1710
20.54013 3.80257358875006 1728
20.55322 3.80257358875006 1728
20.56458 3.80257358875006 1728
20.57659 3.80257358875006 1728
20.58868 3.80257358875006 1728
20.60015 3.80257358875006 1728
20.61182 3.80257358875006 1728
20.62358 3.80257358875006 1728
20.63618 3.80257358875006 1728
20.6476 3.80257358875006 1728
20.65954 3.80257358875006 1728
20.67132 3.80257358875006 1728
20.69142 3.85225838254607 1742.4
20.70383 3.85225838254607 1742.4
20.71646 3.85225838254607 1742.4
20.72853 3.85225838254607 1742.4
20.74067 3.85225838254607 1742.4
20.75228 3.85225838254607 1742.4
20.76421 3.85225838254607 1742.4
20.77649 3.87665506592802 1771.2
20.78828 3.87665506592802 1771.2
20.80018 3.87665506592802 1771.2
20.81206 3.87665506592802 1771.2
20.82484 3.87665506592802 1771.2
20.83686 3.87665506592802 1771.2
20.8484 3.87665506592802 1771.2
20.86079 3.87665506592802 1771.2
20.87424 3.92976651928305 1785.6
20.88839 3.92976651928305 1785.6
20.90037 3.92976651928305 1785.6
20.91289 3.92976651928305 1785.6
20.92521 3.91121403151247 1807.2
20.93736 3.91121403151247 1807.2
20.94924 3.91121403151247 1807.2
20.96115 3.91121403151247 1807.2
20.97316 3.93502516372513 1807.2
20.98526 3.93502516372513 1807.2
20.99671 3.93502516372513 1807.2
21.00923 3.93502516372513 1807.2
21.02169 3.9194803627936 1807.2
21.03325 3.9194803627936 1807.2
21.04535 3.9194803627936 1807.2
21.05796 3.9194803627936 1807.2
21.07055 3.69769386124932 1821.6
21.08179 3.69769386124932 1821.6
21.09321 3.69769386124932 1821.6
21.10519 3.69769386124932 1821.6
21.11893 3.74908106472519 1821.6
21.13071 3.74908106472519 1821.6
21.14256 3.74908106472519 1821.6
21.15533 3.74908106472519 1821.6
21.16876 3.73128873263998 1821.6
21.18053 3.73128873263998 1821.6
21.20051 3.73128873263998 1821.6
21.21271 3.73128873263998 1821.6
21.22493 3.73128873263998 1821.6
21.23725 3.73128873263998 1821.6
21.24958 3.73128873263998 1821.6
21.26196 3.75714792506192 1836
21.27461 3.75714792506192 1836
21.28674 3.75714792506192 1836
21.29861 3.75714792506192 1836
21.31056 3.75714792506192 1857.6
21.32317 3.75714792506192 1857.6
21.33531 3.75714792506192 1857.6
21.34729 3.75714792506192 1857.6
21.35963 3.8393674506233 1857.6
21.37213 3.8393674506233 1857.6
21.38395 3.8393674506233 1857.6
21.3959 3.8393674506233 1857.6
21.40797 3.8393674506233 1857.6
21.41997 3.8393674506233 1857.6
21.43147 3.8393674506233 1857.6
21.44369 3.8393674506233 1857.6
21.45557 3.87031016649816 1864.8
21.46726 3.87031016649816 1864.8
21.47965 3.87031016649816 1864.8
21.49146 3.87031016649816 1864.8
21.50337 3.9319748106692 1864.8
21.51494 3.9319748106692 1864.8
21.5275 3.9319748106692 1864.8
21.5398 3.9319748106692 1864.8
21.55196 3.9319748106692 1864.8
21.56364 3.9319748106692 1864.8
21.57528 3.9319748106692 1864.8
21.5872 3.9319748106692 1864.8
21.59877 3.91672424031045 1886.4
21.61047 3.91672424031045 1886.4
21.62249 3.91672424031045 1886.4
21.63404 3.91672424031045 1886.4
21.64584 3.95783400309114 1886.4
21.6575 3.95783400309114 1886.4
21.66975 3.95783400309114 1886.4
21.68203 3.95783400309114 1886.4
21.70259 3.94258343273238 1886.4
21.7146 3.94258343273238 1886.4
21.72686 3.94258343273238 1886.4
21.73911 3.94258343273238 1893.6
21.75096 3.94258343273238 1893.6
21.76312 3.94258343273238 1893.6
21.77502 3.94258343273238 1893.6
21.78785 3.92987462410009 1893.6
21.79956 3.92987462410009 1893.6
21.81172 3.92987462410009 1893.6
21.82346 3.92987462410009 1893.6
21.83709 3.97098438688078 1893.6
21.84879 3.97098438688078 1893.6
21.8608 3.97098438688078 1893.6
21.87274 3.97098438688078 1893.6
21.88468 4.02502374587245 1893.6
21.89639 4.02502374587245 1893.6
21.90854 4.02502374587245 1893.6
21.92071 4.02502374587245 1893.6
21.93257 4.02502374587245 1893.6
21.94457 4.02502374587245 1893.6
21.95688 4.02502374587245 1893.6
21.96903 4.02502374587245 1893.6
21.9808 4.02502374587245 1893.6
21.99312 4.02502374587245 1893.6
22.00496 4.02502374587245 1893.6
22.01665 4.02502374587245 1893.6
22.02881 4.0328698186305 1893.6
22.04057 4.0328698186305 1893.6
22.05232 4.0328698186305 1893.6
22.06383 4.0328698186305 1893.6
22.07556 4.0328698186305 1897.2
22.0878 4.0328698186305 1897.2
22.09948 4.0328698186305 1897.2
22.11088 4.0328698186305 1897.2
22.12318 4.0328698186305 1897.2
22.13577 4.0328698186305 1897.2
22.14807 4.0328698186305 1897.2
22.15979 4.0328698186305 1897.2
22.17211 4.0843674158957 1890
22.18409 4.0843674158957 1890
22.20472 4.0843674158957 1890
22.21727 4.0843674158957 1890
22.22908 4.0843674158957 1890
22.24076 4.0843674158957 1890
22.25283 4.0843674158957 1890
22.26471 4.06403332208403 1886.4
22.27697 4.06403332208403 1886.4
22.28932 4.06403332208403 1886.4
22.30076 4.06403332208403 1886.4
22.31298 4.08458820347438 1886.4
22.32479 4.08458820347438 1886.4
22.33772 4.08458820347438 1886.4
22.34913 4.08458820347438 1886.4
22.36066 4.07442115656854 1886.4
22.37331 4.07442115656854 1886.4
22.38518 4.07442115656854 1886.4
22.39695 4.07442115656854 1886.4
22.40877 4.05917058620979 1886.4
22.42113 4.05917058620979 1886.4
22.43339 4.05917058620979 1886.4
22.4452 4.05917058620979 1886.4
22.45813 4.05917058620979 1886.4
22.47039 4.05917058620979 1886.4
22.48233 4.05917058620979 1886.4
22.49446 4.05917058620979 1886.4
22.50706 4.05917058620979 1879.2
22.51938 4.05917058620979 1879.2
22.53114 4.05917058620979 1879.2
22.54294 4.05917058620979 1879.2
22.55546 4.04900353930396 1879.2
22.56727 4.04900353930396 1879.2
22.57914 4.04900353930396 1879.2
22.59164 4.04900353930396 1879.2
22.60504 4.04900353930396 1879.2
22.61788 4.04900353930396 1879.2
22.6301 4.04900353930396 1879.2
22.6488 4.04900353930396 1879.2
22.66074 4.05928097999913 1872
22.67298 4.05928097999913 1872
22.68525 4.05928097999913 1872
22.70607 4.05928097999913 1872
22.71824 4.05928097999913 1872
22.72947 4.05928097999913 1872
22.74122 4.05928097999913 1872
22.75305 4.05928097999913 1872
22.76461 4.02855905170295 1857.6
22.77675 4.02855905170295 1857.6
22.79008 4.02855905170295 1857.6
22.80208 4.02855905170295 1857.6
22.81348 4.0133084813442 1857.6
22.82475 4.0133084813442 1857.6
22.8371 4.0133084813442 1857.6
22.84879 4.0133084813442 1857.6
22.86066 4.00303104064903 1857.6
22.87284 4.00303104064903 1857.6
22.88555 4.00303104064903 1857.6
22.89713 4.00303104064903 1857.6
22.909 4.00303104064903 1857.6
22.9208 4.00303104064903 1857.6
22.93313 4.00303104064903 1857.6
22.94495 4.00303104064903 1857.6
22.95792 3.99794751719611 1857.6
22.96974 3.99794751719611 1857.6
22.98155 3.99794751719611 1857.6
22.99378 3.99794751719611 1857.6
23.00554 3.99794751719611 1857.6
23.01735 3.99794751719611 1857.6
23.02919 3.99794751719611 1857.6
23.04134 3.99794751719611 1857.6
23.05373 3.99794751719611 1857.6
23.06552 3.99794751719611 1857.6
23.07765 3.99794751719611 1857.6
23.08966 3.99794751719611 1857.6
23.10139 3.96214206544701 1843.2
23.11406 3.96214206544701 1843.2
23.12585 3.96214206544701 1843.2
23.13761 3.96214206544701 1843.2
23.14933 3.96214206544701 1843.2
23.16208 3.96214206544701 1843.2
23.17451 3.96214206544701 1843.2
23.1859 3.96214206544701 1843.2
23.206 3.96214206544701 1814.4
23.21807 3.96214206544701 1814.4
23.22964 3.96214206544701 1814.4
23.2421 3.93650366060374 1814.4
23.25415 3.93650366060374 1814.4
23.2662 3.93650366060374 1814.4
23.27786 3.93650366060374 1814.4
23.29023 3.93650366060374 1814.4
23.30329 3.93650366060374 1814.4
23.31585 3.93650366060374 1814.4
23.32784 3.93650366060374 1814.4
23.34 3.89539389782305 1785.6
23.3518 3.89539389782305 1785.6
23.36426 3.89539389782305 1785.6
23.37601 3.89539389782305 1785.6
23.38852 3.89539389782305 1785.6
23.40071 3.89539389782305 1785.6
23.41312 3.89539389782305 1785.6
23.42531 3.89539389782305 1785.6
23.43836 3.89539389782305 1746
23.45033 3.89539389782305 1746
23.46154 3.89539389782305 1746
23.47415 3.89539389782305 1746
23.48689 3.89539389782305 1746
23.49841 3.89539389782305 1746
23.50991 3.89539389782305 1746
23.52255 3.89539389782305 1746
23.53718 3.89539389782305 1735.2
23.54932 3.89539389782305 1735.2
23.56141 3.89539389782305 1735.2
23.57331 3.89539389782305 1735.2
23.58574 3.89285213609659 1735.2
23.59719 3.89285213609659 1735.2
23.60957 3.89285213609659 1735.2
23.62224 3.89285213609659 1735.2
23.63384 3.89285213609659 1735.2
23.64582 3.89285213609659 1735.2
23.65814 3.89285213609659 1735.2
23.6703 3.89285213609659 1735.2
23.68466 3.85682589676882 1731.6
